NF Número;Série;Mod;Data;CFOP;Cliente;;Total Nota;ICMS
185886;1;65;31/07/2025;5102;CLIENTES DIVERSOS;;39,51;0
185887;1;65;31/07/2025;5102;CLIENTES DIVERSOS;;190,89;0
185888;1;65;31/07/2025;5102;CLIENTES DIVERSOS;;266,48;0
185889;1;65;31/07/2025;5102;CLIENTES DIVERSOS;;55,77;0
185890;1;65;31/07/2025;5102;CLIENTES DIVERSOS;;112,48;0
185891;1;65;31/07/2025;5102;CLIENTES DIVERSOS;;57,98;0
185892;1;65;31/07/2025;5102;CLIENTES DIVERSOS;;58,23;0
185893;1;65;31/07/2025;5102;CLIENTES DIVERSOS;;15,98;0
185894;1;65;31/07/2025;5102;CLIENTES DIVERSOS;;85,62;0
185895;1;65;31/07/2025;5102;CLIENTES DIVERSOS;;24,79;0
185896;1;65;31/07/2025;5102;CLIENTES DIVERSOS;;82,55;0
;;;;;;;66.125,15;2,64
